date,account_id,entity_id,entity_name,region,currency,bank_name,visibility_method,reporting_delay_days,positive_available_usd,restricted_positive_available_usd,negative_available_usd,complete_7d_window,unflagged_payment_buffer_7d_usd,net_screen_contribution_7d_usd,complete_14d_window,unflagged_payment_buffer_14d_usd,net_screen_contribution_14d_usd
2026-01-14,AC0014,E004,Aurelius Canada,NA,CAD,Union Atlantic,API,0,652982.528502,0.0,0.0,True,486057.321607,166925.206894,True,691635.431203,0.0
2026-01-14,AC0015,E004,Aurelius Canada,NA,CAD,Pacific Crown,Spreadsheet,3,1190121.621689,0.0,0.0,True,63252.656186,1126868.965504,True,63252.656186,1126868.965504
2026-01-14,AC0016,E004,Aurelius Canada,NA,CAD,Meridian Commercial,Spreadsheet,2,361537.996869,361537.996869,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-14,AC0017,E005,Aurelius UK,EMEA,GBP,Union Atlantic,Spreadsheet,2,2736293.330438,0.0,0.0,True,310006.750897,2426286.57954,True,734775.396237,2001517.934201
2026-01-14,AC0018,E005,Aurelius UK,EMEA,GBP,Union Atlantic,Portal,1,1558258.937973,0.0,0.0,True,14352.155281,1543906.782692,True,22155.181669,1536103.756305
2026-01-14,AC0019,E005,Aurelius UK,EMEA,GBP,Union Atlantic,Host-to-host,0,384861.431306,384861.431306,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-14,AC0020,E005,Aurelius UK,EMEA,GBP,Meridian Commercial,API,0,331944.235304,331944.235304,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-14,AC0021,E006,Aurelius Germany,EMEA,EUR,Continental Trust,Spreadsheet,2,5181071.624439,0.0,0.0,True,313653.534669,4867418.089771,True,894905.267737,4286166.356702
2026-01-14,AC0022,E006,Aurelius Germany,EMEA,EUR,Meridian Commercial,Portal,1,2102409.363791,0.0,0.0,True,8996.306081,2093413.05771,True,61480.593434,2040928.770357
2026-01-14,AC0023,E006,Aurelius Germany,EMEA,EUR,Northbridge Bank,Host-to-host,0,764033.892646,764033.892646,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-14,AC0024,E006,Aurelius Germany,EMEA,EUR,Pacific Crown,Host-to-host,0,9554.061281,0.0,0.0,True,0.0,9554.061281,True,0.0,9554.061281
2026-01-14,AC0025,E007,Aurelius France,EMEA,EUR,Meridian Commercial,Spreadsheet,2,0.0,0.0,-1358079.707315,True,666476.683848,-1358079.707315,True,867697.054727,-1358079.707315
2026-01-14,AC0026,E007,Aurelius France,EMEA,USD,Union Atlantic,Portal,1,744611.37,0.0,0.0,True,15312.66,729298.71,True,42516.15,702095.22
2026-01-14,AC0027,E007,Aurelius France,EMEA,EUR,Pacific Crown,API,0,372140.961533,372140.961533,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-14,AC0028,E008,Aurelius Netherlands,EMEA,EUR,Meridian Commercial,Host-to-host,0,2287173.247737,0.0,0.0,True,405760.236081,1881413.011656,True,850456.321099,1436716.926638
2026-01-14,AC0029,E008,Aurelius Netherlands,EMEA,EUR,Continental Trust,API,0,3069139.323589,0.0,0.0,True,72150.567294,2996988.756295,True,81296.762734,2987842.560856
2026-01-14,AC0030,E008,Aurelius Netherlands,EMEA,USD,Pacific Crown,API,0,533249.15,533249.15,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-14,AC0031,E009,Aurelius Spain,EMEA,USD,Meridian Commercial,Portal,1,2169972.65,0.0,0.0,True,225825.27,1944147.38,True,870382.18,1299590.47
2026-01-14,AC0032,E009,Aurelius Spain,EMEA,EUR,Northbridge Bank,Host-to-host,0,1240346.992597,0.0,0.0,True,326492.861344,913854.131252,True,326492.861344,913854.131252
2026-01-14,AC0033,E009,Aurelius Spain,EMEA,EUR,Meridian Commercial,Spreadsheet,2,543714.081219,543714.081219,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-14,AC0034,E010,Aurelius Singapore,APAC,USD,Continental Trust,Spreadsheet,2,0.0,0.0,-1043800.89,True,420278.79,-1043800.89,True,935314.68,-1043800.89
2026-01-14,AC0035,E010,Aurelius Singapore,APAC,SGD,Pacific Crown,Host-to-host,0,812701.59812,0.0,0.0,True,574023.783621,238677.814499,True,574023.783621,238677.814499
2026-01-14,AC0036,E010,Aurelius Singapore,APAC,SGD,Continental Trust,Host-to-host,0,255570.767612,255570.767612,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-14,AC0037,E010,Aurelius Singapore,APAC,SGD,Continental Trust,Host-to-host,0,5663.870303,0.0,0.0,True,0.0,5663.870303,True,0.0,5663.870303
2026-01-14,AC0038,E011,Aurelius Australia,APAC,USD,Pacific Crown,Host-to-host,0,4789088.39,0.0,0.0,True,756652.98,4032435.41,True,887560.94,3901527.45
2026-01-14,AC0039,E011,Aurelius Australia,APAC,AUD,Continental Trust,Host-to-host,0,1756812.578034,0.0,0.0,True,76610.448941,1680202.129093,True,109310.406823,1647502.171211
2026-01-14,AC0040,E011,Aurelius Australia,APAC,AUD,Continental Trust,Spreadsheet,2,534235.849976,534235.849976,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-14,AC0041,E012,Aurelius Japan,APAC,JPY,Continental Trust,Host-to-host,0,6405.103391,0.0,0.0,True,1029.126618,5375.976773,True,5160.952358,1244.151033
2026-01-14,AC0042,E012,Aurelius Japan,APAC,USD,Union Atlantic,Host-to-host,0,428488.08,0.0,0.0,True,0.0,428488.08,True,21350.69,407137.39
2026-01-14,AC0043,E012,Aurelius Japan,APAC,JPY,Union Atlantic,Portal,1,3848.363656,3848.363656,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-14,AC0044,E013,Aurelius Korea,APAC,KRW,Northbridge Bank,Host-to-host,0,1582.545295,0.0,0.0,True,142.471006,1440.074289,True,479.158255,1103.38704
2026-01-14,AC0045,E013,Aurelius Korea,APAC,KRW,Pacific Crown,Spreadsheet,2,1052.583072,0.0,0.0,True,18.683471,1033.8996,True,101.057533,951.525539
2026-01-14,AC0046,E013,Aurelius Korea,APAC,KRW,Union Atlantic,Spreadsheet,2,313.043614,313.043614,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-14,AC0047,E014,Aurelius India,APAC,INR,Meridian Commercial,Spreadsheet,3,20564.868761,20564.868761,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-14,AC0048,E014,Aurelius India,APAC,INR,Continental Trust,Spreadsheet,2,15324.220102,15324.220102,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-14,AC0049,E014,Aurelius India,APAC,USD,Pacific Crown,API,0,429751.9,429751.9,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-14,AC0050,E015,Aurelius Hong Kong,APAC,HKD,Union Atlantic,Portal,1,317471.110536,0.0,0.0,True,29645.765174,287825.345362,True,85420.919163,232050.191373
2026-01-14,AC0051,E015,Aurelius Hong Kong,APAC,HKD,Pacific Crown,Host-to-host,0,85989.247563,0.0,0.0,True,0.0,85989.247563,True,8885.357762,77103.8898
2026-01-14,AC0052,E015,Aurelius Hong Kong,APAC,HKD,Continental Trust,API,0,40575.542257,40575.542257,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-14,AC0053,E016,Aurelius Global Sourcing,APAC,USD,Pacific Crown,API,0,1113774.45,0.0,0.0,True,300856.5,812917.95,True,729137.68,384636.77
2026-01-14,AC0054,E016,Aurelius Global Sourcing,APAC,USD,Northbridge Bank,Host-to-host,0,1126332.48,0.0,0.0,True,13971.34,1112361.14,True,132609.44,993723.04
2026-01-14,AC0055,E016,Aurelius Global Sourcing,APAC,USD,Meridian Commercial,API,0,298154.18,298154.18,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-15,AC0001,E001,Aurelius Group Holdings,NA,USD,Union Atlantic,Spreadsheet,2,2131895.13,0.0,0.0,True,442992.73,1688902.4,True,519538.56,1612356.57
2026-01-15,AC0002,E001,Aurelius Group Holdings,NA,USD,Pacific Crown,Portal,1,959963.81,0.0,0.0,True,22779.12,937184.69,True,23986.53,935977.28
2026-01-15,AC0003,E001,Aurelius Group Holdings,NA,USD,Meridian Commercial,API,0,389321.91,389321.91,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-15,AC0004,E001,Aurelius Group Holdings,NA,USD,Continental Trust,Host-to-host,0,883.05,0.0,0.0,True,0.0,883.05,True,0.0,883.05
2026-01-15,AC0005,E002,Aurelius Home US,NA,USD,Continental Trust,API,0,2596264.75,0.0,0.0,True,143014.6,2453250.15,True,492371.67,2103893.08
2026-01-15,AC0006,E002,Aurelius Home US,NA,USD,Pacific Crown,Host-to-host,0,2204986.76,0.0,0.0,True,36727.11,2168259.65,True,85132.95,2119853.81
2026-01-15,AC0007,E002,Aurelius Home US,NA,USD,Northbridge Bank,Host-to-host,0,1187069.64,1187069.64,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-15,AC0008,E002,Aurelius Home US,NA,USD,Pacific Crown,Portal,1,774821.1,774821.1,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-15,AC0009,E002,Aurelius Home US,NA,USD,Northbridge Bank,Portal,1,21222.78,0.0,0.0,True,0.0,21222.78,True,0.0,21222.78
2026-01-15,AC0010,E003,Aurelius Wellness US,NA,USD,Union Atlantic,Spreadsheet,2,4163704.99,0.0,0.0,True,240653.43,3923051.56,True,569647.86,3594057.13
2026-01-15,AC0011,E003,Aurelius Wellness US,NA,USD,Continental Trust,API,0,1725703.75,0.0,0.0,True,14903.34,1710800.41,True,299139.73,1426564.02
2026-01-15,AC0012,E003,Aurelius Wellness US,NA,USD,Northbridge Bank,Host-to-host,0,669230.78,669230.78,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-15,AC0013,E003,Aurelius Wellness US,NA,USD,Union Atlantic,Host-to-host,0,560424.88,560424.88,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-15,AC0014,E004,Aurelius Canada,NA,CAD,Union Atlantic,API,0,551284.311109,0.0,0.0,True,448989.604293,102294.706816,True,684482.729159,0.0
2026-01-15,AC0015,E004,Aurelius Canada,NA,CAD,Pacific Crown,Spreadsheet,2,1305201.39139,0.0,0.0,True,15113.155591,1290088.235799,True,63252.656186,1241948.735204
2026-01-15,AC0016,E004,Aurelius Canada,NA,CAD,Meridian Commercial,Spreadsheet,2,495958.312015,495958.312015,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-15,AC0017,E005,Aurelius UK,EMEA,GBP,Union Atlantic,Spreadsheet,2,2669835.717461,0.0,0.0,True,348369.268068,2321466.449393,True,617034.76755,2052800.949911
2026-01-15,AC0018,E005,Aurelius UK,EMEA,GBP,Union Atlantic,Portal,1,1311916.774955,0.0,0.0,True,14352.155281,1297564.619674,True,22155.181669,1289761.593286
2026-01-15,AC0019,E005,Aurelius UK,EMEA,GBP,Union Atlantic,Host-to-host,0,367975.263973,367975.263973,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-15,AC0020,E005,Aurelius UK,EMEA,GBP,Meridian Commercial,API,0,354382.529365,354382.529365,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-15,AC0021,E006,Aurelius Germany,EMEA,EUR,Continental Trust,Spreadsheet,2,5066511.808756,0.0,0.0,True,515634.355588,4550877.453168,True,1043670.913764,4022840.894992
2026-01-15,AC0022,E006,Aurelius Germany,EMEA,EUR,Meridian Commercial,Portal,1,1776696.617831,0.0,0.0,True,304623.553905,1472073.063926,True,304623.553905,1472073.063926
2026-01-15,AC0023,E006,Aurelius Germany,EMEA,EUR,Northbridge Bank,Host-to-host,0,768419.958515,768419.958515,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-15,AC0024,E006,Aurelius Germany,EMEA,EUR,Pacific Crown,Host-to-host,0,8759.218543,0.0,0.0,True,0.0,8759.218543,True,0.0,8759.218543
2026-01-15,AC0025,E007,Aurelius France,EMEA,EUR,Meridian Commercial,Spreadsheet,3,0.0,0.0,-1322961.498869,True,911367.462317,-1322961.498869,True,1441336.959083,-1322961.498869
2026-01-15,AC0026,E007,Aurelius France,EMEA,USD,Union Atlantic,Portal,1,927079.99,0.0,0.0,True,3180.71,923899.28,True,19319.53,907760.46
2026-01-15,AC0027,E007,Aurelius France,EMEA,EUR,Pacific Crown,API,0,411184.877766,411184.877766,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-15,AC0028,E008,Aurelius Netherlands,EMEA,EUR,Meridian Commercial,Host-to-host,0,2690435.910875,0.0,0.0,True,418278.262921,2272157.647954,True,797852.155102,1892583.755773
2026-01-15,AC0029,E008,Aurelius Netherlands,EMEA,EUR,Continental Trust,API,0,3209923.785231,0.0,0.0,True,44182.934418,3165740.850813,True,81296.762734,3128627.022497
2026-01-15,AC0030,E008,Aurelius Netherlands,EMEA,USD,Pacific Crown,API,0,624872.55,624872.55,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-15,AC0031,E009,Aurelius Spain,EMEA,USD,Meridian Commercial,Portal,1,2276350.91,0.0,0.0,True,163888.46,2112462.45,True,801218.67,1475132.24
2026-01-15,AC0032,E009,Aurelius Spain,EMEA,EUR,Northbridge Bank,Host-to-host,0,1188845.656775,0.0,0.0,True,116560.827362,1072284.829412,True,358868.065089,829977.591685
2026-01-15,AC0033,E009,Aurelius Spain,EMEA,EUR,Meridian Commercial,Spreadsheet,2,411338.983745,411338.983745,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-15,AC0034,E010,Aurelius Singapore,APAC,USD,Continental Trust,Spreadsheet,2,0.0,0.0,-1071417.41,True,397608.83,-1071417.41,True,993105.5,-1071417.41
2026-01-15,AC0035,E010,Aurelius Singapore,APAC,SGD,Pacific Crown,Host-to-host,0,957653.219193,0.0,0.0,True,576867.980921,380785.238272,True,576867.980921,380785.238272
2026-01-15,AC0036,E010,Aurelius Singapore,APAC,SGD,Continental Trust,Host-to-host,0,238637.934418,238637.934418,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-15,AC0037,E010,Aurelius Singapore,APAC,SGD,Continental Trust,Host-to-host,0,5387.372894,0.0,0.0,True,0.0,5387.372894,True,0.0,5387.372894
2026-01-15,AC0038,E011,Aurelius Australia,APAC,USD,Pacific Crown,Host-to-host,0,4630358.36,0.0,0.0,True,809303.75,3821054.61,True,1011310.74,3619047.62
2026-01-15,AC0039,E011,Aurelius Australia,APAC,AUD,Continental Trust,Host-to-host,0,2120686.858113,0.0,0.0,True,10880.235948,2109806.622165,True,109310.406823,2011376.45129
2026-01-15,AC0040,E011,Aurelius Australia,APAC,AUD,Continental Trust,Spreadsheet,2,615453.739145,615453.739145,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-15,AC0041,E012,Aurelius Japan,APAC,JPY,Continental Trust,Host-to-host,0,8165.042529,0.0,0.0,True,1160.593039,7004.44949,True,2984.50041,5180.542119
2026-01-15,AC0042,E012,Aurelius Japan,APAC,USD,Union Atlantic,Host-to-host,0,537583.57,0.0,0.0,True,0.0,537583.57,True,21350.69,516232.88
2026-01-15,AC0043,E012,Aurelius Japan,APAC,JPY,Union Atlantic,Portal,1,3471.086579,3471.086579,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-15,AC0044,E013,Aurelius Korea,APAC,KRW,Northbridge Bank,Host-to-host,0,1559.353556,0.0,0.0,True,154.757289,1404.596267,True,474.647334,1084.706222
2026-01-15,AC0045,E013,Aurelius Korea,APAC,KRW,Pacific Crown,Spreadsheet,3,1084.771689,0.0,0.0,True,18.683471,1066.088218,True,36.374042,1048.397647
2026-01-15,AC0046,E013,Aurelius Korea,APAC,KRW,Union Atlantic,Spreadsheet,2,347.948156,347.948156,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-15,AC0047,E014,Aurelius India,APAC,INR,Meridian Commercial,Spreadsheet,2,20661.897362,20661.897362,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-15,AC0048,E014,Aurelius India,APAC,INR,Continental Trust,Spreadsheet,3,18249.44922,18249.44922,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-15,AC0049,E014,Aurelius India,APAC,USD,Pacific Crown,API,0,463651.8,463651.8,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-15,AC0050,E015,Aurelius Hong Kong,APAC,HKD,Union Atlantic,Portal,1,387475.53086,0.0,0.0,True,39472.188092,348003.342768,True,92408.537418,295066.993442
2026-01-15,AC0051,E015,Aurelius Hong Kong,APAC,HKD,Pacific Crown,Host-to-host,0,87738.738842,0.0,0.0,True,0.0,87738.738842,True,0.0,87738.738842
2026-01-15,AC0052,E015,Aurelius Hong Kong,APAC,HKD,Continental Trust,API,0,30559.923025,30559.923025,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-15,AC0053,E016,Aurelius Global Sourcing,APAC,USD,Pacific Crown,API,0,969224.25,0.0,0.0,True,441868.61,527355.64,True,905045.57,64178.68
2026-01-15,AC0054,E016,Aurelius Global Sourcing,APAC,USD,Northbridge Bank,Host-to-host,0,995675.36,0.0,0.0,True,42978.28,952697.08,True,161616.38,834058.98
2026-01-15,AC0055,E016,Aurelius Global Sourcing,APAC,USD,Meridian Commercial,API,0,307811.16,307811.16,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-16,AC0001,E001,Aurelius Group Holdings,NA,USD,Union Atlantic,Spreadsheet,2,2229941.68,0.0,0.0,True,255585.0,1974356.68,True,521815.76,1708125.92
2026-01-16,AC0002,E001,Aurelius Group Holdings,NA,USD,Pacific Crown,Portal,1,978286.39,0.0,0.0,True,12136.15,966150.24,True,23986.53,954299.86
2026-01-16,AC0003,E001,Aurelius Group Holdings,NA,USD,Meridian Commercial,API,0,364078.72,364078.72,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-16,AC0004,E001,Aurelius Group Holdings,NA,USD,Continental Trust,Host-to-host,0,1027.22,0.0,0.0,True,0.0,1027.22,True,0.0,1027.22
2026-01-16,AC0005,E002,Aurelius Home US,NA,USD,Continental Trust,API,0,2605353.64,0.0,0.0,True,427352.77,2178000.87,True,806741.15,1798612.49
2026-01-16,AC0006,E002,Aurelius Home US,NA,USD,Pacific Crown,Host-to-host,0,3409300.41,0.0,0.0,True,36727.11,3372573.3,True,85132.95,3324167.46
2026-01-16,AC0007,E002,Aurelius Home US,NA,USD,Northbridge Bank,Host-to-host,0,1225738.86,1225738.86,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-16,AC0008,E002,Aurelius Home US,NA,USD,Pacific Crown,Portal,1,774216.4,774216.4,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-16,AC0009,E002,Aurelius Home US,NA,USD,Northbridge Bank,Portal,1,21482.1,0.0,0.0,True,0.0,21482.1,True,0.0,21482.1
2026-01-16,AC0010,E003,Aurelius Wellness US,NA,USD,Union Atlantic,Spreadsheet,2,3454745.01,0.0,0.0,True,344814.21,3109930.8,True,712066.39,2742678.62
2026-01-16,AC0011,E003,Aurelius Wellness US,NA,USD,Continental Trust,API,0,1553932.69,0.0,0.0,True,14903.34,1539029.35,True,299139.73,1254792.96
2026-01-16,AC0012,E003,Aurelius Wellness US,NA,USD,Northbridge Bank,Host-to-host,0,581773.52,581773.52,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-16,AC0013,E003,Aurelius Wellness US,NA,USD,Union Atlantic,Host-to-host,0,613886.31,613886.31,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-16,AC0014,E004,Aurelius Canada,NA,CAD,Union Atlantic,API,0,717093.696469,0.0,0.0,True,288235.819555,428857.876914,True,674131.836068,42961.860401
2026-01-16,AC0015,E004,Aurelius Canada,NA,CAD,Pacific Crown,Spreadsheet,2,1235939.914421,0.0,0.0,True,14478.35198,1221461.562441,True,65986.95827,1169952.956151
2026-01-16,AC0016,E004,Aurelius Canada,NA,CAD,Meridian Commercial,Spreadsheet,3,556714.625609,556714.625609,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-16,AC0017,E005,Aurelius UK,EMEA,GBP,Union Atlantic,Spreadsheet,2,3220877.198589,0.0,0.0,True,342415.020277,2878462.178312,True,409758.200001,2811118.998588
2026-01-16,AC0018,E005,Aurelius UK,EMEA,GBP,Union Atlantic,Portal,1,1288401.380589,0.0,0.0,True,21704.07025,1266697.310339,True,29507.096638,1258894.283951
2026-01-16,AC0019,E005,Aurelius UK,EMEA,GBP,Union Atlantic,Host-to-host,0,357213.725819,357213.725819,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-16,AC0020,E005,Aurelius UK,EMEA,GBP,Meridian Commercial,API,0,410287.925993,410287.925993,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-16,AC0021,E006,Aurelius Germany,EMEA,EUR,Continental Trust,Spreadsheet,3,4846922.032338,0.0,0.0,True,443032.683987,4403889.348352,True,1089695.204025,3757226.828314
2026-01-16,AC0022,E006,Aurelius Germany,EMEA,EUR,Meridian Commercial,Portal,1,2265908.24769,0.0,0.0,True,304623.553905,1961284.693785,True,304623.553905,1961284.693785
2026-01-16,AC0023,E006,Aurelius Germany,EMEA,EUR,Northbridge Bank,Host-to-host,0,793702.899151,793702.899151,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-16,AC0024,E006,Aurelius Germany,EMEA,EUR,Pacific Crown,Host-to-host,0,8311.999222,0.0,0.0,True,0.0,8311.999222,True,0.0,8311.999222
2026-01-16,AC0025,E007,Aurelius France,EMEA,EUR,Meridian Commercial,Spreadsheet,2,0.0,0.0,-1059214.943827,True,670053.385378,-1059214.943827,True,1413013.683449,-1059214.943827
2026-01-16,AC0026,E007,Aurelius France,EMEA,USD,Union Atlantic,Portal,1,1032303.68,0.0,0.0,True,3180.71,1029122.97,True,19319.53,1012984.15
2026-01-16,AC0027,E007,Aurelius France,EMEA,EUR,Pacific Crown,API,0,358969.362642,358969.362642,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-16,AC0028,E008,Aurelius Netherlands,EMEA,EUR,Meridian Commercial,Host-to-host,0,2977808.119752,0.0,0.0,True,382301.91023,2595506.209522,True,832144.701994,2145663.417758
2026-01-16,AC0029,E008,Aurelius Netherlands,EMEA,EUR,Continental Trust,API,0,3260986.02931,0.0,0.0,True,319692.223948,2941293.805361,True,356806.052264,2904179.977045
2026-01-16,AC0030,E008,Aurelius Netherlands,EMEA,USD,Pacific Crown,API,0,658677.67,658677.67,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-16,AC0031,E009,Aurelius Spain,EMEA,USD,Meridian Commercial,Portal,1,1987005.74,0.0,0.0,True,172458.74,1814547.0,True,780168.73,1206837.01
2026-01-16,AC0032,E009,Aurelius Spain,EMEA,EUR,Northbridge Bank,Host-to-host,0,1434406.080639,0.0,0.0,True,116560.827362,1317845.253276,True,358868.065089,1075538.015549
2026-01-16,AC0033,E009,Aurelius Spain,EMEA,EUR,Meridian Commercial,Spreadsheet,2,489308.391017,489308.391017,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-16,AC0034,E010,Aurelius Singapore,APAC,USD,Continental Trust,Spreadsheet,2,0.0,0.0,-953982.7,True,510017.58,-953982.7,True,1054469.21,-953982.7
2026-01-16,AC0035,E010,Aurelius Singapore,APAC,SGD,Pacific Crown,Host-to-host,0,892377.728883,0.0,0.0,True,548520.385631,343857.343252,True,576867.980921,315509.747962
2026-01-16,AC0036,E010,Aurelius Singapore,APAC,SGD,Continental Trust,Host-to-host,0,269451.581832,269451.581832,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-16,AC0037,E010,Aurelius Singapore,APAC,SGD,Continental Trust,Host-to-host,0,4593.773508,0.0,0.0,True,0.0,4593.773508,True,0.0,4593.773508
2026-01-16,AC0038,E011,Aurelius Australia,APAC,USD,Pacific Crown,Host-to-host,0,4185373.03,0.0,0.0,True,858955.47,3326417.56,True,1097288.29,3088084.74
2026-01-16,AC0039,E011,Aurelius Australia,APAC,AUD,Continental Trust,Host-to-host,0,2206217.204139,0.0,0.0,True,10880.235948,2195336.968191,True,103361.092186,2102856.111953
2026-01-16,AC0040,E011,Aurelius Australia,APAC,AUD,Continental Trust,Spreadsheet,2,634084.032732,634084.032732,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-16,AC0041,E012,Aurelius Japan,APAC,JPY,Continental Trust,Host-to-host,0,7010.391406,0.0,0.0,True,1284.910956,5725.48045,True,3532.439351,3477.952055
2026-01-16,AC0042,E012,Aurelius Japan,APAC,USD,Union Atlantic,Host-to-host,0,463546.06,0.0,0.0,True,216451.19,247094.87,True,218765.03,244781.03
2026-01-16,AC0043,E012,Aurelius Japan,APAC,JPY,Union Atlantic,Portal,1,3215.298338,3215.298338,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-16,AC0044,E013,Aurelius Korea,APAC,KRW,Northbridge Bank,Host-to-host,0,1673.520651,0.0,0.0,True,200.108713,1473.411937,True,447.974222,1225.546428
2026-01-16,AC0045,E013,Aurelius Korea,APAC,KRW,Pacific Crown,Spreadsheet,2,988.48213,0.0,0.0,True,18.683471,969.798659,True,36.374042,952.108088
2026-01-16,AC0046,E013,Aurelius Korea,APAC,KRW,Union Atlantic,Spreadsheet,2,397.616407,397.616407,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-16,AC0047,E014,Aurelius India,APAC,INR,Meridian Commercial,Spreadsheet,2,22342.139549,22342.139549,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-16,AC0048,E014,Aurelius India,APAC,INR,Continental Trust,Spreadsheet,2,18256.370541,18256.370541,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-16,AC0049,E014,Aurelius India,APAC,USD,Pacific Crown,API,0,420984.64,420984.64,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-16,AC0050,E015,Aurelius Hong Kong,APAC,HKD,Union Atlantic,Portal,1,339507.39564,0.0,0.0,True,40439.97415,299067.42149,True,90525.343038,248982.052602
2026-01-16,AC0051,E015,Aurelius Hong Kong,APAC,HKD,Pacific Crown,Host-to-host,0,87126.317762,0.0,0.0,True,2872.433208,84253.884554,True,2872.433208,84253.884554
2026-01-16,AC0052,E015,Aurelius Hong Kong,APAC,HKD,Continental Trust,API,0,32433.358977,32433.358977,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-16,AC0053,E016,Aurelius Global Sourcing,APAC,USD,Pacific Crown,API,0,960461.82,0.0,0.0,True,460045.05,500416.77,True,877026.72,83435.1
2026-01-16,AC0054,E016,Aurelius Global Sourcing,APAC,USD,Northbridge Bank,Host-to-host,0,1322038.31,0.0,0.0,True,42978.28,1279060.03,True,161616.38,1160421.93
2026-01-16,AC0055,E016,Aurelius Global Sourcing,APAC,USD,Meridian Commercial,API,0,290505.97,290505.97,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-17,AC0001,E001,Aurelius Group Holdings,NA,USD,Union Atlantic,Spreadsheet,2,1809152.9,0.0,0.0,True,255585.0,1553567.9,True,521815.76,1287337.14
2026-01-17,AC0002,E001,Aurelius Group Holdings,NA,USD,Pacific Crown,Portal,1,817775.2,0.0,0.0,True,12136.15,805639.05,True,23986.53,793788.67
2026-01-17,AC0003,E001,Aurelius Group Holdings,NA,USD,Meridian Commercial,API,0,332519.62,332519.62,0.0,True,0.0,0.0,True,0.0,0.0
2026-01-17,AC0004,E001,Aurelius Group Holdings,NA,USD,Continental Trust,Host-to-host,0,1350.78,0.0,0.0,True,0.0,1350.78,True,0.0,1350.78
2026-01-17,AC0005,E002,Aurelius Home US,NA,USD,Continental Trust,API,0,3113733.05,0.0,0.0,True,427352.77,2686380.28,True,806741.15,2306991.9
2026-01-17,AC0006,E002,Aurelius Home US,NA,USD,Pacific Crown,Host-to-host,0,3159882.75,0.0,0.0,True,36727.11,3123155.64,True,85132.95,3074749.8
2026-01-17,AC0007,E002,Aurelius Home US,NA,USD,Northbridge Bank,Host-to-host,0,1172489.63,1172489.63,0.0,True,0.0,0.0,True,0.0,0.0
